date,title,label,label_volatility,impact_type,impact_class,section,ticker
2021-02-19,"""Норникель"" исполнит решение суда о взыскании ущерба в 146 млрд руб.",-1,0,trend,down,russia,GMKN
2021-02-19,"""Норникель"" исполнит решение суда о взыскании ущерба в 146 млрд руб.",-1,0,trend,down,russia,GMKN
2021-03-22,"""Норникель"" обещал снижение выбросов на 85%, закрыв цех в Мончегорске",-1,1,"trend,volatility",down_vol,business,GMKN
2021-03-22,"""Норникель"" обещал снижение выбросов на 85%, закрыв цех в Мончегорске",-1,1,"trend,volatility",down_vol,business,GMKN
2021-04-09,"""Норникель"" может выплатить 1 021 руб. на акцию за 2020 год",1,1,"trend,volatility",up_vol,business,GMKN
2021-04-29,Совладелец УГМК Козицын учредил строительную компанию,0,0,trend,neutral,business,GMKN
2022-02-16,"""Норникель"" запустил в тестовом режиме систему мониторинга уровня выбросов",-1,1,"trend,volatility",down_vol,russia,GMKN
2022-05-23,"""Норникель"" ожидает, что рынок палладия в 2022-2023 гг. будет близок к балансу",1,0,trend,up,business,GMKN
2022-07-14,"УГМК хочет инициировать банкротство российских ""дочек"" Petropavlovsk",0,0,trend,neutral,business,GMKN
2022-09-09,УГМК закрыла сделку по покупке активов Petropavlovsk,-1,0,trend,down,business,GMKN
2022-10-05,"""Норникель"" 6 октября проведет сбор заявок на бонды объемом 25 млрд рублей",-1,0,none,down,business,GMKN
2022-10-05,"""Норникель"" 6 октября проведет сбор заявок на бонды объемом 25 млрд рублей",-1,0,none,down,business,GMKN
2022-10-06,"""Норникель"" установил финальный ориентир ставки 1-го купона бондов на уровне 9,75%",0,1,"trend,volatility",neutral_vol,business,GMKN
2022-11-30,"""Норникель"" прогнозирует больший дефицит палладия в 2022 году, чем ожидалось",1,1,volatility,up_vol,business,GMKN
2023-02-21,"""Норникель"" отправил много проектов на перепроектировку из-за недоступности оборудования",-1,1,volatility,down_vol,business,GMKN
2023-02-21,"""Норникель"" рассматривает вопрос дробления номинала акций",-1,1,volatility,down_vol,business,GMKN
2023-04-14,"""Норникель"" перестанет публиковать информацию на LSE",0,0,trend,neutral,business,GMKN
2023-04-28,"""Норникель"" получил чистый квартальный убыток по РСБУ в 31,7 млрд рублей",0,0,none,neutral,business,GMKN
2023-07-17,"""Норникель"" тестирует использование палладия для обеззараживания воды",1,1,volatility,up_vol,business,GMKN
2023-07-17,"""Норникель"" тестирует использование палладия для обеззараживания воды",1,1,volatility,up_vol,business,GMKN
2023-07-31,"УГМК вывела из-под управления Среднеуральский медеплавильный, Челябинский цинковый заводы и ""Святогор""",0,0,none,neutral,business,GMKN
2023-07-31,"УГМК вывела из-под управления Среднеуральский медеплавильный, Челябинский цинковый заводы и ""Святогор""",0,0,none,neutral,business,GMKN
2023-07-31,"УГМК вывела из-под управления Среднеуральский медеплавильный, Челябинский цинковый заводы и ""Святогор""",0,0,none,neutral,business,GMKN
2023-08-09,УГМК может достроить СПГ-терминал для газификации свердловской Шали до 2026 года,1,0,trend,up,business,GMKN
2023-10-23,"""Норникель"" снизил выпуск палладия на 13% в квартальном измерении",1,0,none,up,business,GMKN
2023-10-23,"""Норникель"" в III квартале увеличил выпуск никеля на 21% к апрелю-июню",1,0,none,up,business,GMKN
2024-04-27,"""Норникель"" в I квартале получил 28 млрд рублей чистой прибыли по РСБУ",-1,0,none,down,business,GMKN
2024-04-27,"""Норникель"" в I квартале получил 28 млрд рублей чистой прибыли по РСБУ",-1,0,none,down,business,GMKN
2024-06-13,"""Норникель"" к 2030 году удвоит переработку руды на Быстринском ГОКе",0,0,trend,neutral,business,GMKN
2024-06-13,"""Норникель"" к 2030 году удвоит переработку руды на Быстринском ГОКе",0,0,trend,neutral,business,GMKN
2024-07-02,"""Норникель"" с 1 июля повысил зарплату на 10% сотрудникам в регионах присутствия",0,0,trend,neutral,business,GMKN
2024-07-02,"""Норникель"" с 1 июля повысил зарплату на 10% сотрудникам в регионах присутствия",0,0,trend,neutral,business,GMKN
2024-07-02,"""Норникель"" с 1 июля повысил зарплату на 10% сотрудникам в регионах присутствия",0,0,trend,neutral,business,GMKN
2025-02-11,"""Норникель"" ждет роста capex после 2025 г. на фоне интенсификации проектов в РФ",1,1,volatility,up_vol,business,GMKN
2025-02-21,"""Норникель"" с 2025 г. планирует выпускать 3 тыс. т кобальта ежегодно",1,1,volatility,up_vol,business,GMKN
