date,title,label,label_volatility,impact_type,impact_class,section,ticker
2021-02-22,"""Северсталь"" и минское ""Динамо"" вышли в плей-офф КХЛ",0,1,"trend,volatility",neutral_vol,https:,CHMF
2021-02-22,"""Северсталь"" и минское ""Динамо"" вышли в плей-офф КХЛ",0,1,"trend,volatility",neutral_vol,https:,CHMF
2021-12-29,"ФАС обвинила ММК и ""Северсталь"" в установлении монопольно высоких цен",1,0,none,up,business,CHMF
2022-07-21,"""Северсталь"" во II квартале сократила выплавку стали на 18% к январю-марту",1,1,"trend,volatility",up_vol,business,CHMF
2022-08-29,"""Северсталь"" досрочно погасила долларовые евробонды-22 в рублях",1,0,none,up,business,CHMF
2022-09-20,"Минское ""Динамо"" обыграло череповецкую ""Северсталь"" в матче КХЛ",-1,0,none,down,https:,CHMF
2022-09-20,"Минское ""Динамо"" обыграло череповецкую ""Северсталь"" в матче КХЛ",-1,0,none,down,https:,CHMF
2022-09-20,"Минское ""Динамо"" обыграло череповецкую ""Северсталь"" в матче КХЛ",-1,0,none,down,https:,CHMF
2022-11-07,"""Северсталь"" ждет падения спроса на металл у строителей и машиностроения в 2022 году",-1,0,none,down,business,CHMF
2022-11-07,"""Северсталь"" ждет падения спроса на металл у строителей и машиностроения в 2022 году",-1,0,none,down,business,CHMF
2022-11-16,"""Спартак"" победив ""Северсталь"", выиграв третий матч подряд в КХЛ",-1,0,none,down,https:,CHMF
2023-12-20,"""Северсталь"" планирует произвести в 2024 году в районе 11 млн т металла",0,0,none,neutral,business,CHMF
2024-02-02,"Российский рынок акций скорректировался вниз во главе с ""Северсталью""",-1,0,trend,down,business,CHMF
2024-03-12,"""Северсталь"" заявила о тенденции к повышению стоимости стали на уровень инфляции",0,0,none,neutral,business,CHMF
2024-03-12,"""Северсталь"" не исключила возможности направить на дивиденды больше 100% FCF",0,0,none,neutral,business,CHMF
2024-06-19,"""Северсталь"" обновила стратегию развития Оленегорского ГОКа до 2040 года",1,0,none,up,business,CHMF
2024-06-19,"""Северсталь"" обновила стратегию развития Оленегорского ГОКа до 2040 года",1,0,none,up,business,CHMF
2024-11-18,"""Северсталь"" готовит программу облигаций для сотрудников на 10 млрд рублей",-1,0,trend,down,business,CHMF
2024-11-18,"""Северсталь"" готовит программу облигаций для сотрудников на 10 млрд рублей",-1,0,trend,down,business,CHMF
2024-11-18,"""Северсталь"" готовит программу облигаций для сотрудников на 10 млрд рублей",-1,0,trend,down,business,CHMF
2025-04-01,"""Северсталь"" сократила отставание в серии плей-офф КХЛ со ""Спартаком""",-1,0,trend,down,https:,CHMF
2025-04-01,"""Северсталь"" сократила отставание в серии плей-офф КХЛ со ""Спартаком""",-1,0,trend,down,https:,CHMF
2025-04-01,"""Северсталь"" сократила отставание в серии плей-офф КХЛ со ""Спартаком""",-1,0,trend,down,https:,CHMF
